feature_name,feature_tag,Name,Address,Latitude,Longitude
99 Speedmart,convenience_store,2382 - (JH) Taman Johor Jaya,"No: 6 & 8 (Ground Floor), Jalan Teratai 8, Taman Johor Jaya, 81100 Johor Bahru, Johor Darul Takzim.",1.5385064,103.8079976
99 Speedmart,convenience_store,2383 - (JH) Taman Scientex Pasir Gudang 2,"No: 33A & 35A (Ground Floor), Jalan Belatuk 2, Taman Scientex, 81700, Johor Bahru, Johor Darul Takzim.",1.50248,103.9134459
99 Speedmart,convenience_store,2384 - Taman Salak Perdana,"No: 70 & 72 (Ground Floor), Jalan Belian 1, Taman Salak Perdana, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor Darul Ehsan.",2.8389473,101.7235947
99 Speedmart,convenience_store,2385 - (PH) Taman Bukit Semantan,"No: 14 & 15 (Ground Floor), Jalan Semantan Baru 2, Taman Bukit Semantan, 28000 Temerloh, Pahang Darul Makmur.",3.47104,102.3820459
99 Speedmart,convenience_store,2386 - (PK) Sauk,"No: 35 & 36 (Ground Floor), Persiaran Ria 4, Taman Ria Fasa 2, 33500 Sauk, Perak Darul Ridzuan.",4.9340653,100.9212413
99 Speedmart,convenience_store,2387 - (PK) Taman Kuala Kangsar,"No: 282 & 283 (Ground Floor), Laluan Meranti, Taman Kuala Kangsar, 33000 Kuala Kangsar, Perak Darul Ridzuan.",4.7871053,100.9265913
99 Speedmart,convenience_store,2388 - Taman Sri Langat,"No: 69 & 70 (Ground Floor), Jalan Langat 1, Taman Sri Langat, 43000 Kajang, Selangor Darul Ehsan.",2.9746351,101.7880637
99 Speedmart,convenience_store,2389 - Bandar Tropicana Aman,"No: 22A & 26 (Ground Floor), Jalan Aman Sinaria 9, Bandar Tropicana Aman, 42500 Telok Panglima Garang, Selangor Darul Ehsan.",2.9428454,101.5265913
99 Speedmart,convenience_store,2390 - Taman Impian Ehsan 2,"No: 15 & 17 (Ground Floor), Jalan Cengal 4, Taman Impian Ehsan, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.0190354,101.7504813
99 Speedmart,convenience_store,2391 - KL Taman Seri Sentosa 2,"No: 1, 3 & 4 (Ground Floor), Jalan Seri Sentosa 3 & 3A, Taman Seri Sentosa, 58000 Kuala Lumpur.",3.0808054,101.6600713
99 Speedmart,convenience_store,23919 - (SBH) Kampung Taginambur,"NT. No. 033137978, Kg Taginambur, Jalan Ranau By Pass, 89150 Kota Belud, Sabah.",6.2211563,116.4473793
99 Speedmart,convenience_store,2392 - (PK) Taman Berkat,"No: 42 & 44 (Ground Floor), Lorong 1, Jalan Kampung Dew, Taman Berkat, 34700 Simpang, Perak Darul Ridzuan.",4.8659253,100.6836213
99 Speedmart,convenience_store,2393 - (PK) Taman Seri Pongsu,"No: 23 & 25 (Ground Floor), Jalan Seri Pongsu, Taman Seri Pongsu, 34300 Bagan Serai, Perak Darul Ridzuan.",5.0514353,100.5860013
99 Speedmart,convenience_store,2394 - (PK) Taman Permatang Maju,"No: 5 & 6 (Ground Floor), Jalan Permatang Maju 1, Taman Permatang Maju, Kg China, 32000 Sitiawan, Perak Darul Ridzuan.",4.1890253,100.6917813
99 Speedmart,convenience_store,2395 - (JH) Taman Seri Betak,"No: 2 & 3 (Ground Floor), Jalan Seri Betak 1, Taman Seri Betak, Benut, 82200 Pontian, Johor Darul Takzim.",1.7145054,103.2028013
99 Speedmart,convenience_store,2396 - (ME) Taman Pandan Mawar,"No: 14 & 16 (Ground Floor), Jalan Pandan Mawar 2, Taman Pandan Mawar, Lorong Pandan, 75250 Melaka.",2.2080095,102.2268899
99 Speedmart,convenience_store,2397 - (PK) Taman Bota Sejahtera,"No: 4 & 5 (Ground Floor), Jalan Bota Sejahtera 1, Taman Bota Sejahtera, Bota Kanan, 32600  Bota, Perak Darul Ridzuan.",4.3509227,100.8819857
99 Speedmart,convenience_store,2398 - (PK) PP Serai Prima,"No: 8 & 10 (Ground Floor), Jalan Prima 1, Pusat Perniagaan Serai Prima , 34300 Bagan Serai , Perak Darul Ridzuan.",5.0193353,100.4988613
99 Speedmart,convenience_store,2399 - Taman Rasmi Jaya,"No: 3 & 5 (Ground Floor), Jalan Rasmi 7, Taman Rasmi Jaya, 68000 Ampang, Selangor Darul Ehsan.",3.1523913,101.7692928
99 Speedmart,convenience_store,2400 - (JH) Taman Denai Nusantara,"No: 36 & 38 (Ground Floor), Jalan Denai 1, Taman Denai Nusantara, 81550 Gelang Patah, Johor Darul Takzim.",1.4435854,103.5865013
99 Speedmart,convenience_store,2401 - (JH) Taman Seroja,"No: 1 & 2 (Ground Floor), Jalan Seroja Indah, Taman Seroja, 81200 Johor Bahru, Johor Darul Takzim.",1.5054954,103.6973813
99 Speedmart,convenience_store,24019 - (SBH) Kampung Marakau,"NT. No. 06302055, Kampung Marakau, Jalan Libang, Marakau, 89300 Ranau, Sabah.",5.9505373,116.6821953
99 Speedmart,convenience_store,2402 - (PK) Taman Kledang Permai,"No: 7 & 9 (Ground Floor), Jalan Kledang Permai 1, Taman Kledang Permai, 31450 Ipoh, Perak Darul Ridzuan.",4.5859153,101.0338813
99 Speedmart,convenience_store,2403 - (PG) Taman Chai Leng,"No: 11A & 15 (Ground Floor), Lebuh Kurau 5, Taman Chai Leng, 13700 Perai, Pulau Pinang.",5.3854426,100.3914639
99 Speedmart,convenience_store,2404 - SIlk Sky Residensi,"No: 01-03A & 01-05 (Ground Floor), Silk Sky Residensi, Jalan KB 2/15, Kampung Baharu Balakong, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.0275054,101.7481613
99 Speedmart,convenience_store,2405 - (JH) Parit Botak,"No: 35 & 36 (Ground Floor), Jalan 1, Taman Bistari, Parit Botak, 83200 Senggarang, Johor Darul Takzim.",1.7163954,103.0863513
99 Speedmart,convenience_store,2406 - (JH) Taman Renggam Jaya,"No: 18 (Ground Floor), Jalan Berlian 1, Taman Renggam Jaya, 86200 Simpang Renggam, Johor Darul Takzim.",1.8377054,103.3254213
99 Speedmart,convenience_store,2407 - (JH) Taman Bukit Pasir,"No: 1 & 3 (Ground Floor), Jalan Kuning, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Takzim.",1.8648854,102.9369913
99 Speedmart,convenience_store,2408 - Ampang Utama,"Lot: B1-1 & B2-1 (Ground Floor), Jalan Ampang Utama 2/2, Ampang Utama, 68000 Ampang, Selangor Darul Ehsan.",3.1553354,101.7500713
99 Speedmart,convenience_store,2409 - Taman Puncak Jalil 2,"No: 10 & 12 (Ground Floor), Jalan PUJ 8/8, Taman Puncak Jalil, Bandar Putra Permai, 43300 Seri Kembangan, Selangor Darul Ehsan.",3.0383354,101.6789413
99 Speedmart,convenience_store,2410 - (PK) Taman Ipoh Jaya,"No : 77 & 79 (Ground Floor), Selasar Rokam 11, Taman Ipoh Jaya, 31350 Ipoh, Perak Darul Ridzuan.",4.5784735,101.1215977
99 Speedmart,convenience_store,2411 - Kampung Tasek Tambahan 2,"No : 6 & 8 (Ground Floor), Jalan 4/13, Kampung Tasek Tambahan, 68000 Ampang, Selangor Darul Ehsan.",3.1256354,101.7672213
99 Speedmart,convenience_store,24119 - (SBH) Kampung Ulu Klias,"NT No. 173241300, Kampung Pilajau – Ulu Klias, Jalan Limbawang-Kota Kinabalu, 89807 Beaufort.",5.4239113,115.6578593
99 Speedmart,convenience_store,2412 - (PG) Taman Halaman Indah,"No: 13 ,15 & 17 (Ground Floor), Lorong Halaman Indah 1, Taman Halaman Indah, 14200 Sungai Jawi, Pulau Pinang.",5.1922753,100.5073213
99 Speedmart,convenience_store,2413 - (PG) Taman Impian Ria,"No: 2140 (Ground Floor), Jalan Rozhan, Taman Impian Ria, 14000 Bukit Mertajam, Pulau Pinang.",5.3082153,100.4785113
99 Speedmart,convenience_store,2414 - (PK) Taman Meru Perdana,"No: 73 & 75 (Ground Floor), Jalan Meru Perdana 1, Taman Meru Perdana, 31200 Chemor, Perak Darul Ridzuan.",4.6842653,101.0830813
99 Speedmart,convenience_store,2415 - (JH) Taman Intan Kluang,"No: 40 (Ground Floor), Jalan Intan 2/5, Taman Intan, 86000 Kluang, Johor Darul Takzim.",2.0171554,103.3017713
99 Speedmart,convenience_store,2416 - Rantau Panjang 2,"No: 2A-B & 4A-B (Ground Floor), Jalan Sungai Nibong 14A/KU4, Kampung Rantau Panjang, 42100 Klang, Selangor Darul Ehsan.",3.0686354,101.4144813
99 Speedmart,convenience_store,2417 - Bandar Tun Hussein Onn,"No: 1 (Ground Floor), Jalan Suadamai 1/3, Bandar Tun Hussein Onn, 43200 Cheras, Selangor Darul Ehsan.",3.0553154,101.7559213
99 Speedmart,convenience_store,2418 - (PG) Taman Acheh Indah,"No: 3 & 5 (Ground Floor), Lorong Acheh Indah 1, Taman Acheh Indah, 14310 Nibong Tebal, Pulau Pinang.",5.1495553,100.4201413
99 Speedmart,convenience_store,2419 - (ME) Taman Seri Mangga,"No: 34 & 36 (Ground Floor), Jalan S.M 1/2, Taman Seri Mangga, 75250 Melaka,",2.2327981,102.222847
99 Speedmart,convenience_store,2420 - (ME) Pusat Niaga Durian Daun,"No: 3 & 5 (Ground Floor), Jalan PNDD 1, Pusat Niaga Durian Daun, 75200 Melaka",2.2052726,102.2587656
99 Speedmart,convenience_store,2421 - Taman Perpaduan,"No: 19 & 21 (Ground Floor), Jalan Perpaduan 1/1, Taman Perpaduan, 45200 Sabak Bernam, Selangor Darul Ehsan.",3.7608154,100.9631213
99 Speedmart,convenience_store,2422 - (PG) Taman Kota Permai,"No: 76 & 78 (Ground Floor), Lebuh Kota Permai 1, Taman Kota Permai, 14000 Bukit Mertajam, Pulau Pinang.",5.3399653,100.4568813
99 Speedmart,convenience_store,24220 - (SBH) Kampung Landung Ayang,"Lot 1 & 2, Bangunan LPPB Landung Ayang, Tingkat Bawah, Peti Surat 755, 89057 Kudat, Sabah.",6.8846983,116.8397933
99 Speedmart,convenience_store,2423 - (PG) Kawasan Perniagaan Asas Murni,"No: 2 (Ground Floor), Lorong Asas Murni 1, Kawasan Perniagaan Asas Murni, 14100 Simpang Ampat, Pulau Pinang.",5.3144553,100.4616213
99 Speedmart,convenience_store,2424 - (PH) Jalan Lipis Raub,"No: PT 23123 & 23124 (Ground Floor), KM2-KM7, Jalan Lipis, 27600 Raub, Pahang Darul Makmur.",3.8262353,101.8897013
99 Speedmart,convenience_store,2425 - (PG) Kawasan Perniagaan Taman Merak,"No: 93 & 95 (Ground Floor), Jalan Kendi, Kawasan Perniagaan Taman Merak, 14100 Simpang Ampat, Pulau Pinang.",5.2673153,100.4694213
99 Speedmart,convenience_store,2426 - (ME) Taman Merdeka,"No: 35 & 37 (Ground Floor), Jalan Merdeka 1, Taman Merdeka, Batu Berendam, 75350 Hang Tuah Jaya, Melaka.",2.2643754,102.2408613
99 Speedmart,convenience_store,2427 - (JH) Taman Bukit Mewah,"No: 25 & 27 (Ground Floor), Jalan Mewah Ria 5/1, Taman Bukit Mewah, 81200 Johor Bahru, Johor Darul Takzim.",1.5174654,103.6867313
99 Speedmart,convenience_store,2428 - (JH) Taman Pulai Emas,"No: 15 & 17 (Ground Floor), Jalan Pulai Emas 1/4, Taman Pulai Emas, 81300 Kangkar Pulai, Johor Darul Takzim.",1.5692754,103.5951813
99 Speedmart,convenience_store,2429 - (PK) Kampung Baru Bukit Merah,"No: 11 & 13 (Ground Floor), Hala Merah, Kampung Baru Bukit Merah, 31500 Lahat, Perak Darul Ridzuan.",4.5475453,101.0398013
99 Speedmart,convenience_store,2430 - (PG) Taman Fajar,"No: 136 & 138 (Ground Floor), Jalan Permatang Tok Mahat, Taman Fajar, 14300 Nibong Tebal, Pulau Pinang.",5.1465553,100.4705913
99 Speedmart,convenience_store,2431 - (JH) Taman Pontian Jaya,"No: 50 & 51 (Ground Floor), Jalan Jaya 4, Taman Pontian Jaya, 82000 Pontian, Johor Darul Takzim.",1.4883754,103.4253313
99 Speedmart,convenience_store,2432 - (NS) Taman Seri Kiambang,"No: 2 & 3 (Ground Floor), Jalan Seri Kiambang 1, Taman Seri Kiambang, 70450 Seremban, Negeri Sembilan Darul Khusus.",2.7091454,101.9764213
99 Speedmart,convenience_store,24320 - (SBH) Kampung Nambayan,"NT No. 145310908, Kampung Nambayan, Jalan Keningau-Tambunan, 89650 Tambunan, Sabah.",5.6455643,116.3431323
99 Speedmart,convenience_store,2433 - (PK) Taman Matang Permai,"No: 8 & 10 (Ground Floor), Lorong DS 1, Taman Matang Permai , 34700 Matang, Perak Darul Ridzuan.",4.8161353,100.6731413
99 Speedmart,convenience_store,2434 - (PG) Taman Sutera,"No: 28 & 30 (Ground Floor), Jalan Sutera 3, Taman Sutera, Seberang Jaya, 13700 Perai, Pulau Pinang.",5.3832653,100.4051813
99 Speedmart,convenience_store,2435 - Taman Kuchai Jaya,"No: 17 & 18 (Ground Floor), Blok KP 2, Jalan 3/115C, Taman Kuchai Jaya, 58200 Kuala Lumpur.",3.0902154,101.6811613
99 Speedmart,convenience_store,2436 - (JH) Taman Pasir Emas,"No: 25 & 27 (Ground Floor), Jalan Pengkalan 5, Taman Pasir Emas, 81700 Pasir Gudang, Johor Darul Takzim.",1.4411954,103.9296813
99 Speedmart,convenience_store,2437 - (PK) Taman Desa Kruing,"No: 16 & 17 (Ground Floor), Jalan Changkat Kruing, Taman Desa Kruing, 32500 Changkat Kruing, Perak Darul Ridzuan.",4.3813953,100.6880913
99 Speedmart,convenience_store,2438 - (JH) Taman Ekoflora,"No: 1 & 3 (Ground Floor), Jalan Ekoflora 6/3, Taman Ekoflora, 81100 Johor Bahru, Johor Darul Takzim.",1.6008254,103.7493813
99 Speedmart,convenience_store,2439 - (ME) Taman Seri Merlimau,"No: J 6555 (Ground Floor), Jalan Seri Merlimau, Taman Seri Merlimau, 77300 Merlimau, Melaka.",2.1473654,102.4317713
99 Speedmart,convenience_store,2440 - (JH) Bukit Kepong,"No: 15 & 17 (Ground Floor), Jalan Jaya, Bukit Kepong, 84030 Muar, Johor Darul Takzim.",2.3446854,102.8329013
99 Speedmart,convenience_store,2441 - (PK) Taman Mas,"No : 90 (Ground Floor), Jalan Taman Mas 1, Taman Mas, Jalan Air Kuning, 34000 Taiping, Perak Darul Ridzuan.",4.8231053,100.7374313
99 Speedmart,convenience_store,2442 - (PG) Kampung Benggali,"No : 4474 & 4475 (Ground Floor), Jalan Kampung Benggali, 12200 Butterworth, Pulau Pinang.",5.4094053,100.3697913
99 Speedmart,convenience_store,24420 - (SBH) Kampung Taviu,"NT No. 083229083, Kg.Taviu, Jalan Ranau-Sandakan, 89100 Beluran, Sabah.",5.6639303,117.0215293
99 Speedmart,convenience_store,2443 - (PG) Taman Seri Juru,"No : 8 & 10 (Ground Floor), Jalan Perniagaan Seri Juru 1, Pusat Perniagaan Taman Seri Juru, 14100 Simpang Ampat, Pulau Pinang.",5.3113753,100.4399513
99 Speedmart,convenience_store,2444 - (PK) Medan Lavender,"No:  2 & 3 (Ground Floor), Persiaran Medan Lavender 1, Medan Lavender, 33000 Kuala Kangsar, Perak Darul Ridzuan.",4.7741653,100.9126413
99 Speedmart,convenience_store,2445 - (NS) Pusat Dagangan Sendayan,"No: 186 (Ground Floor), Jalan Pusat Dagangan Sendayan 3/3, Pusat Dagangan Sendayan, 71950 Seremban, Negeri Sembilan Darul Khusus",2.6810313,101.8675828
99 Speedmart,convenience_store,2446 - USJ 2,"No: 35 & 37 (Ground Floor), Jalan USJ 2/2C, 47600 Subang Jaya, Selangor Darul Ehsan.",3.0574754,101.5884013
99 Speedmart,convenience_store,2447 - Sunsuria Forum,"No : A-G-01 (Ground Floor), Sunsuria Forum, Jalan Setia Dagang AL U13/A1, Seksyen U13, 40170 Shah Alam, Selangor Darul Ehsan.",3.1060054,101.4667413
99 Speedmart,convenience_store,2448 - (JH) Bandar Kota Tinggi,"No: 16 & 17 (Ground Floor), Jalan Kota Kecil 1, Bandar Kota Tinggi, 81900 Kota Tinggi, Johor Darul Takzim.",1.7370954,103.9043813
99 Speedmart,convenience_store,2449 - Seri Setia 2,"No: 458 & 459 (Ground Floor), Jalan SS 9A/2, Seri Setia, 47300 Petaling Jaya, Selangor Darul Ehsan.",3.0882854,101.6152613
99 Speedmart,convenience_store,2450 - (NS) Suriaman Biz,"No: 1265 & 1266 (Ground Floor), Jalan Suriaman Biz 1, 71950 Bandar Sri Sendayan, Negeri Sembilan Darul Khusus.",2.6998154,101.8562213
99 Speedmart,convenience_store,2451 - Taman Ttdi Glove,"No : 16 & 18 (Ground Floor), Jalan TTDI Grove 1/1, Taman TTDI Grove, 43000 Kajang, Selangor Darul Ehsan.",2.9974554,101.8103213
99 Speedmart,convenience_store,2452 - Taman Desa Utama,"No: 5 & 7 (Ground Floor), Jalan Besar Kampung Kuantan, Taman Desa Utama, 45600 Bestari Jaya, Selangor Darul Ehsan.",3.3613854,101.3011013
99 Speedmart,convenience_store,24520 - (SBH) Kota Marudu Town 2,"Ground Floor, Block B-Lot 14&15, One Marudu Commercial Center, Jalan Korongkom, 89108 Kota Marudu, Sabah.",6.4988753,116.7734483
99 Speedmart,convenience_store,2453 - Nadayu 63,"No : G-7 & G-8 (Ground Floor), Nadayu 63, Jalan Nadayu Melawati 8, Taman Nadayu, 53100 Hulu Kelang, Selangor Darul Ehsan.",3.2224454,101.7503913
99 Speedmart,convenience_store,2454 - (PH) Taman Oriental Lily,"No: 21 & 23 (Ground Floor), Persiaran Oriental Lily 1, Taman Oriental Lily, Tringkap, 39100 Cameron Highland, Pahang Darul Makmur.",4.5094754,101.4259977
99 Speedmart,convenience_store,2455 - (PK) Pekan Gurney,"No : 1 & 2 (Ground Floor), Jalan Simpang 3, Taman Delima, Pekan Gurney, 32000 Sitiawan, Perak Darul Ridzuan.",4.2213253,100.7443713
99 Speedmart,convenience_store,2456 - (PG) Taman Merak,"No : 11 & 11A (Ground Floor), Jalan Merak 2, Taman Merak, 14100 Simpang Ampat, Pulau Pinang.",5.2664653,100.4633113
99 Speedmart,convenience_store,2457 - (ME) Taman Peringgit Jaya,"No : 353G & 353H (Ground Floor), Jalan Peringgit, Taman Peringgit Jaya, 75400 Melaka.",2.2156354,102.2515013
99 Speedmart,convenience_store,2458 - (PG) Bandar Perai Jaya,"No : 32 & 34 (Ground Floor), Jalan Perai Jaya 2, Bandar Perai Jaya, 13600 Perai, Pulau Pinang.",5.3760153,100.3960813
99 Speedmart,convenience_store,2459 - (PH) Medan Desa Pertiwi,"No : P6 & P7 (Ground Floor), Medan Desa Pertiwi, Jalan Tras, 28700, Bentong, Pahang Darul Makmur.",3.5697254,101.8902013
99 Speedmart,convenience_store,2460 - Taman Sri Mewah,"No: 9 & 11 (Ground Floor), Lorong Penghulu Kassim 1, Taman Sri Mewah, Jalan Kota Raja, 41000 Klang, Selangor Darul Ehsan.",3.0286913,101.4659828
99 Speedmart,convenience_store,2461 - (PG) Taman Regensi Oren,"No: 7521 & 7522 (Ground Floor), Lorong Seri Tanjung 1, Taman Regensi Oren, 13400 Butterworth, Pulau Pinang.",5.4300213,100.3901928
99 Speedmart,convenience_store,2462 - (PH) Barrington Square,"No: G-21 & G-22 (Ground Floor), Barrington Square, Jalan Golden Hills, Cameron Golden Hills, 39000 Tanah Rata, Pahang Darul Makmur.",4.4880553,101.3702313
99 Speedmart,convenience_store,24620 - (SBH) Ranau Town,"Ground Floor, Lot 6 & 7, Ranau Plaza 2, Jalan Kembar Pekan, Pekan Ranau, 89308 Ranau, Sabah.",5.9529963,116.6637173
99 Speedmart,convenience_store,2463 - (ME) Taman Satu Krubong,"No: 183 & 185 (Ground Floor), Jalan Satu Krubong, Taman Satu Krubong, 75260 Krubong, Melaka.",2.3067054,102.2491913
99 Speedmart,convenience_store,2464 - (PH) Taman Temin Utama,"No: 25 & 27 (Ground Floor), Lorong TU 1, Taman Temin Utama, 27000 Jerantut, Pahang Darul Makmur.",3.9163453,102.3840913
99 Speedmart,convenience_store,2465 - (PG) Taman Desa Murni,"No: 21 & 23 (Ground Floor), Lorong Murni 6, Taman Desa Murni, 13800 Butterworth, Pulau Pinang.",5.4371253,100.4288013
99 Speedmart,convenience_store,2466 - (PG) Taman Seri Berapit,"No: 15 & 17 (Ground Floor), Jalan Seri Berapit, Taman Seri Berapit, 14000 Bukit Mertajam, Pulau Pinang.",5.3840853,100.4765113
99 Speedmart,convenience_store,2467 - (NS) Pusat Perniagaan Tecoma,"No: 11 & 12 (Ground Floor), Jalan Tecoma 1, Pusat Perniagaan Tecoma, 72100 Bahau, Negeri Sembilan Darul Khusus.",2.8082954,102.3937113
99 Speedmart,convenience_store,2468 - (PG) Taman Seri Nibong,"No: 3485 & 3486 (Ground Floor), Jalan Ooi Kar Seng, Taman Seri Nibong, 14300, Nibong Tebal, Pulau Pinang.",5.1690653,100.4728913
99 Speedmart,convenience_store,2469 - (PH) Bandar Baru Jerantut,"No : TT 16 & TT 18 (Ground Floor), Jalan Dulang 1, Bandar Baru Jerantut, 27150, Jerantut, Pahang Darul Makmur.",3.9385553,102.3595713
99 Speedmart,convenience_store,2470 - (PK) Jalan Raja Musa Aziz,"No : 78 & 80 (Ground Floor), Jalan Raja Musa Aziz, 30300 Ipoh, Perak Darul Ridzuan.",4.5989653,101.0827713
99 Speedmart,convenience_store,2471 - (PG) Kawasan Industri Ringan Teras Jaya,"No: 7073 & 7074 (Ground Floor), Jalan Ong Yi How, Kawasan Industri Ringan Teras Jaya, 13400 Butterworth, Pulau Pinang.",5.4349941,100.3863084
99 Speedmart,convenience_store,2472 - (JH) Taman Bintang Utama,"No : 1 & 2 (Ground Floor), Jalan Bintang Utama 1, Taman Bintang Utama, 82000 Pontian, Johor Darul Takzim.",1.4904841,103.3960278
99 Speedmart,convenience_store,24720 - (SBH) Palm Beach CC,"Lot No 1 & 2, Palm Beach Commercial Centre, Jalan Baru Papar-Kinarut, 89600, Kinarut, Sabah.",5.8232393,116.0162263
99 Speedmart,convenience_store,2473 - Bangi Sek 1,"No: 4 & 5 (Ground Floor), Jalan 1/4, Bandar Baru Bangi Seksyen 1, 43650 Bandar Baru Bangi, Selangor Darul Ehsan.",2.9439454,101.7671113
99 Speedmart,convenience_store,2474 - Pulau Indah 2,"No:124 & 125 (Ground Floor), Persiaran Masjid Sultan Selatan, Kampung Sungai Pinang, 42920 Pulau Indah, Selangor Darul Ehsan.",2.9504954,101.3327913
99 Speedmart,convenience_store,2475 - (NS) Pusat Komersial Suria,"No: 5 & 6 (Ground Floor), Pusat Komersial Suria, Jalan Air Kuning, 73410 Gemas, Negeri Sembilan Darul Khusus.",2.5111754,102.4800313
99 Speedmart,convenience_store,2476 - (JH) Taman Suria Muafakat,"No: 8 & 10 (Ground Floor), Jalan Tun Abdul Razak Susur 6, Taman Suria Muafakat, 81200 Johor Bahru, Johor Darul Takzim.",1.4871854,103.7217413
99 Speedmart,convenience_store,2477 - (KH) Kompleks Perniagaan Melur Jaya,"No: 9 & 10 (Ground Floor), Kompleks Perniagaan Melur Jaya, Taman Melur, 09800 Serdang, Kedah Darul Aman.",5.2043553,100.6090013
99 Speedmart,convenience_store,2478 - (PG) Pusat Perniagaan Serdang,"No: 78 & 80 (Ground Floor), Jalan Serdang 1, Pusat Perniagaan Serdang, 13200 Kepala Batas, Pulau Pinang.",5.5056053,100.4315213
99 Speedmart,convenience_store,2479 - (NS) Taman Vista Jaya,"No : 1 & 3 (Ground Floor), Jalan Vista Jaya, Taman Vista Jaya, 71010 Port Dickson, Negeri Sembilan Darul Khusus.",2.5750054,101.8533713
99 Speedmart,convenience_store,2480 - (PG) Taman Gelugor Indah,"No : 3011 & 3012 (Ground Floor), Jalan Hashim Awang, Taman Gelugor Indah, 13300 Tasek Gelugor, Pulau Pinang.",5.4847853,100.4833413
99 Speedmart,convenience_store,2481 - Taman Keramat Permai,"No: 2 (Ground Floor), Jalan AU 1A/4C, Taman Keramat Permai, 54200 Kuala Lumpur.",3.1770034,101.7358373
99 Speedmart,convenience_store,2482 - (JH) Taman Pulai Flora,"No: 21 (Ground Floor), Jalan Flora 1/9, Taman Pulai Flora, 81300 Skudai, Johor Darul Takzim.",1.5516854,103.6227513
99 Speedmart,convenience_store,24820 - (SBH) Timbok,"NT No. 043200086, Kampung Lok Batik, Jalan Pantai Dalit,89200 Tuaran, Sabah",6.1739093,116.1983693
99 Speedmart,convenience_store,2483 - Sunway PJS 11,"No: 65 (Ground Floor), Jalan PJS 11/9, Bandar Sunway, 47500 Subang Jaya, Selangor Darul Ehsan.",3.0663154,101.6008913
99 Speedmart,convenience_store,2484 - (PG) Taman Merbau Indah,"No: 1976 & 1977 (Ground Floor), Jalan Merbau Indah, Taman Merbau Indah, 13800 Butterworth, Pulau Pinang.",5.4472253,100.4292613
99 Speedmart,convenience_store,2485 - (PG) Taman Perwira,"No: 19 & 21, Jalan Perwira, Taman Perwira, 14100 Simpang Ampat, Pulau Pinang.",5.2975353,100.4752013
99 Speedmart,convenience_store,2486 - (ME) Taman Seri Telok Emas,"No : 1 & 3, Jalan Seri Emas 37, Taman Seri Telok Emas, 75460 Telok Emas, Melaka.",2.1706454,102.3331613
99 Speedmart,convenience_store,2487 - (PH) Taman Feri Indah,"No: 5 & 7 (Ground Floor), Jalan Jerantut Feri, Taman Feri Indah, 27000 Jerantut, Pahang Darul Makmur",3.9596753,102.4201413
99 Speedmart,convenience_store,2488 - (KH) Taman Kemuning,"No: 584 & 585 (Ground Floor), Lorong Kemuning 1, Taman Kemuning, 09000 Kulim, Kedah Darul Aman.",5.3751153,100.5359059
99 Speedmart,convenience_store,2489 - Bandar Tun Hussein Onn 2,"No: 9 & 10 (Ground Floor), Jalan Suasana 2/7A, Bandar Tun Hussein Onn, 43200 Cheras, Selangor Darul Ehsan.",3.0503754,101.7622459
99 Speedmart,convenience_store,2490 - (JH) Taman Eko Botani,"No: 35 & 37 (Ground Floor), Jalan Eko Botani 3/5, Taman Eko Botani, 79100 Nusajaya, Johor Darul Takzim.",1.4399054,103.6162559
99 Speedmart,convenience_store,2491 - (PK) Taman Kampar Barat,"No: 37 (Ground Floor), Jalan Kampar Barat 1, Taman Kampar Barat, 31900 Kampar, Perak Darul Ridzuan.",4.3220953,101.1237759
99 Speedmart,convenience_store,2492 - (ME) Taman Semabok Perdana,"No: 43 & 45 (Ground Floor), Jalan SP 4, Taman Semabok Perdana, Semabok, 75050 Melaka.",2.2037054,102.2715559
99 Speedmart,convenience_store,24920 - (SBH) Likas,"Lot 1 & 2, Tkt Bwh, Kedai Likas, Jalan Tuaran Likas, 88450, Kota Kinabalu, Sabah",5.9810533,116.0990513
99 Speedmart,convenience_store,2493 - (PG) Taman Selesa,"No: 2974 & 2975 (Ground Floor), Jalan Sejahtera, Taman Selesa, 14000 Bukit Mertajam, Pulau Pinang.",5.3323153,100.4810059
99 Speedmart,convenience_store,2494 - Sri Petaling 4,"No :81 (Ground Floor), Jalan Radin Bagus, Bandar Sri Petaling, 57000 Kuala Lumpur.",3.0710954,101.6923813
99 Speedmart,convenience_store,2495 - (JH) Taman Saujana Putra,"No: 2 & 3 (Ground Floor), Jalan Putra 1, Taman Saujana Putra, 84000 Kesang, Johor Darul Takzim.",2.1005013,102.5224728
99 Speedmart,convenience_store,2496 - Taman Megah Cheras,"No: B-G-11 & B-G-12 (Ground Floor), Jalan Megah 37B, Taman Megah Cheras, 43200 Cheras, Selangor Darul Ehsan.",3.0554454,101.7660213
99 Speedmart,convenience_store,2497 - (PG) Taman Seri Betik,"No: 19 & 21 (Ground Floor), Jalan Seri Betik, Taman Seri Betik, 14000 Bukit Mertajam, Pulau Pinang.",5.3615253,100.4481413
99 Speedmart,convenience_store,2498 - (KH) Pekan Lunas,"No: 7 & 8 (Ground Floor), Pekan Lunas, Jalan Raya Lunas, 09600 Lunas, Kedah Darul Aman.",5.4297553,100.5304913
