feature_name,feature_tag,Name,Address,Longitude,Latitude
mynews,convenience_store,myNEWS @ AEON Anggun Rawang (G Floor),"G 43, KOMPLEKS BELI BELAH AEON ANGGUN RAWANG, NO. 1, PERSIARAN ANGGUN, TAMAN ANGGUN",101.5364743,3.3166566
mynews,convenience_store,myNEWS @ AEON Bukit Tinggi (G Floor) ,"LOT G03, AEON BUKIT TINGGI SHOPPING CENTRE, NO 1, PERSIARAN BATU NILAM, 1/KS6, BANDAR BUKIT TINGGI 2",101.444148,2.994566
mynews,convenience_store,myNEWS @ AEON Cheras Selatan (G Floor) ,"LOT G45, GROUND FLOOR, AEON CHERAS SELATAN, ARAS SATURDAYU, LEBUH TUN HUSSIEN ONN",101.765066,3.033169
mynews,convenience_store,myNEWS @ AEON Shah Alam (G Floor) ,"LOT G57, AEON MALL SHAH ALAM, NO. 1, JALAN AKUATIK 13/64, SEKSYEN 13",101.5479076,3.0765271
mynews,convenience_store,myNEWS (Maru Kafe) @ Alam Sanjung (G Floor),"G-12, ALAM SANJUNG, NO. 2 JALAN BUDIMAN 22/3 SEKSYEN 22",101.553809,3.06835
mynews,convenience_store,myNEWS @ Alamanda Putrajaya (LG Floor) ,"LOT LG 69, LOWER GROUND FLOOR, ALAMANDA PUTRAJAYA SHOPPING CENTRE, JALAN ALAMANDA, PRECINCT 1",101.710614,2.939968
mynews,convenience_store,myNEWS (Maru Kafe) @ Amcorp Mall (G Floor),"LOT G-29, AMCORP MALL 18 JALAN PERSIARAN BARAT, PJS 52",101.646638,3.104671
mynews,convenience_store,myNEWS (Maru Kafe) @ Ara Damansara Medical Centre,"Rotunda, Ground Floor, Ara Damansara Ctr Lot 2, Jalan Lapangan Terbang Subang Seksyen U2","",""
mynews,convenience_store,myNEWS (Maru Kafe) @ Ardence Labs (3rd Floor),"L3A-1, ARDENCE LABS PERSIARAN SETIA ALAM ECO ARDENCE",101.480739,3.095408
mynews,convenience_store,myNEWS @ Atria Shopping Gallery (Concourse),"C13A, CONCOURSE FLOOR, ATRIA SHOPPING GALLERY, JALAN SS22/23, DAMANSARA JAYA,",101.616584,3.127175
mynews,convenience_store,myNEWS @ Aurora Residence (G Floor),"A-G-3, GROUND FLOOR AURORA RESIDENCE LAKE SIDE CITY",101.598954,2.995601
mynews,convenience_store,myNEWS (Maru Kafe) @ Axis Business Park,"Ground Floor, Block C of Axis Business Park No.10, Jalan Bersatu 13/4 Petaling Jaya","", 
mynews,convenience_store,myNEWS @ Balakong,"NO. 5-G, JALAN SIMFONI 1 BALAKONG",101.751897,3.026398
mynews,convenience_store,myNEWS (Maru Kafe) @ Bandar Baru Selayang,NO. 39 (GROUND FLOOR) JALAN 2/16 BANDAR BARU SELAYANG,101.6691709,3.243498466
mynews,convenience_store,myNEWS @ Bandar Mahkota Cheras (G Floor),"NO. 53, JALAN TEMENGGONG 21/9, BANDAR MAHKOTA CHERAS",101.7883303,3.0541311
mynews,convenience_store,myNEWS (Maru Kafe) @ Bandar Puching Jaya,"12, JALAN KENARI 5 BANDAR PUCHONG JAYA",101.6214482,3.0475348
mynews,convenience_store,myNEWS @ Bandar Puteri Puchong,"G-12, JALAN PUTERI 4/9, BANDAR PUTERI",101.61301,3.016001
mynews,convenience_store,myNEWS (Maru Kafe) @ Bandar Seri Putra,"NO. 16 (GF), JALAN SERI PUTRA 1/4 BANDAR SERI PUTRA",101.79056,2.885419
mynews,convenience_store,myNEWS (Maru Kafe) @ Bandar Sg Long,"NO. 35 (GROUND FLOOR) JALAN SL 1/3, BANDAR SG LONG",101.793218,3.039605
mynews,convenience_store,myNEWS @ Bangi Avenue (G Floor),"36, JALAN BANGI AVENUE 1/8, TAMAN BANGI AVENUE",101.7919972,2.900615
mynews,convenience_store,myNEWS @ Bangi Gateway (Basement Floor) ,"BASEMENT K-1, BANGI GATEWAY, PERSIARAN PEKELILING, SEKSYEN 15",101.7654663,2.9328002
mynews,convenience_store,myNEWS @ Centerpoint (G Floor),"LOT G30, GROUND FLOOR CENTREPOINT, NO. 3, LEBUH BANDAR UTAMA, BANDAR UTAMA,",101.611079,3.141007
mynews,convenience_store,myNEWS (Maru Kafe) @ CentralWalk i-City (G Floor),"NO. B-UG-07 UPPER GROUND FLOOR LEVEL I-SUITE, CENTRALWALK",101.481588,3.065109
mynews,convenience_store,myNEWS (Maru Kafe) @ Centro Mall (G Floor),"G110, GROUND FLOOR, CENTRO MALL, NO 8, JALAN BATU TIGA LAMA",101.462752,3.052845
mynews,convenience_store,myNEWS (Maru Kafe) @ Cova Square Kota Damansara (G Floor) ,"NO. 15, GROUND FLOOR COVA SQUARE KOTA DAMANSARA",101.5766654,3.146668322
mynews,convenience_store,myNEWS @ Da Men Mall (LG Floor) ,"LOT NO. LG-08, LOWER GROUND FLOOR, DAMEN USJ 1, PERSIARAN KEWAJIPAN, USJ 1",101.592361,3.058457
mynews,convenience_store,myNEWS (Maru Kafe) @ Dataran C180 ,"A-12-G, JALAN C180/1, DATARAN C180,",101.7661684,3.0351781
mynews,convenience_store,myNEWS @ Dataran Sunway,"NO. 30-1, JALAN PJU 5/8, DATARAN SUNWAY, KOTA DAMANSARA,",101.5935789,3.1500825
mynews,convenience_store,myNEWS (Maru Kafe) @ Denai Alam Shah Alam,"NO. 27-G, JALAN ELEKTRON D U16/D DENAI ALAM",101.512496,3.163124
mynews,convenience_store,myNEWS @ DPULZE (P1 Floor),"P-03A, DPULZE, LINGKARAN CYBER POINT TIMUR CYBER 12",101.6509366,2.9225023
mynews,convenience_store,myNEWS (SUPERVALUE) @ Eco Majestic Semenyih,"NO. 2-1, JALAN ECO MAJESTIC 10/1B, ECO MAJESTIC","",""
mynews,convenience_store,myNEWS (Maru Kafe) @ Elements Persiara Putra Permai (G Floor),"06-G, 3 ELEMENTS PERSIARAN PUTRA PERMAI SELESA PUSAT BANDAR PUTRA PERMAI",101.667383,2.983026
mynews,convenience_store,myNEWS (Maru Kafe) @ Empire Damansara (G Floor),"NO. G09, HERITAGE LANE, EMPIRE DAMANSARA, JALAN PJU 8/8A DAMANSARA PERDANA",101.611928,3.16665
mynews,convenience_store,myNEWS @ Empire Shopping Gallery (B1 Floor),"LOT P01, EMPIRE SHOPPING GALLERY, JALAN SS16/1, SS16",101.583019,3.081712
mynews,convenience_store,myNEWS @ Evolve Concept Mall (G Floor) ,"LOT EV-G-24, GROUND FLOOR, EVOLVE CONCEPT MALL, JALAN PJU 1A/4, ARA DAMANSARA",101.5867705,3.110669
mynews,convenience_store,myNEWS @ Fortune Perdana (G Floor) ,"NO. G-6, FORTUNE PERDANA NO. 1 JLN METRO PERDANA BARAT KEPONG TAMAN USAHAWAN KEPONG",101.644077,3.21792
mynews,convenience_store,myNEWS @ Gamuda Walk (G Floor) ,"LOT G-23, GROUND FLOOR, GAMUDA WALK, 45, JALAN ANGGERIK VANILLA, KOTA KEMUNING, SEKSYEN 21",101.53376,3.000726
mynews,convenience_store,myNEWS (Maru Kafe) @ Gateway KLIA2 (2nd Floor),"L2-6, LEVEL 2, GATEWAY@KLIA2, TERMINAL KLIA2, KL INTERNATIONAL AIRPORT, JALAN KLIA 2/1 ,",101.685228,2.743258131
mynews,convenience_store,myNEWS @ Giant Batu Caves (Basement Floor),"B28, GIANT HYPERMARKET BATU CAVES, LOT 10243, BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,",101.694167,3.235426
mynews,convenience_store,myNEWS @ Giant Hypermarket Kinrara (G Floor) ,"LOT G3, GIANT HYPERMARKET KINRARA, LOT 449, JALAN BK5A/1, BANDAR KINRARA",101.646127,3.050333
mynews,convenience_store,myNEWS @ Giant Kota Damansara (1st Floor),"F-48, GIANT HYPERMARKET KOTA DAMANSARA, NO. 16, JALAN PJU 5/1, KOTA DAMANSARA PJU 5",101.5967674,3.1561288
mynews,convenience_store,myNEWS (Maru Kafe) @ GM Klang Wholesale City (G Floor) ,"UNIT A-G-12, GROUND FLOOR, BLOCK A, GM KLANG WHOLESALE CITY, JALAN KASUARINA 1, BANDAR BOTANIC CAPITAL",101.4509394,2.9909486
mynews,convenience_store,myNEWS (Maru Kafe) @GSC 1 Utama,"EK-5, Lot EZ402A, 4th Floor, One Utama Shopping Centre, Bandar Utama","",""
mynews,convenience_store,myNEWS @ H20 Residences (G Floor),"G-03A, GROUND FLOOR BLOCK D, H2O RESIDENCES @ ARA DAMANSARA NO. 1, JALAN PJU 1A/3",101.577039,3.116208
mynews,convenience_store,myNEWS (Maru Kafe) @ Hillpark Residence (G Floor),"G-1 (GF), HILLPARK RESIDENCE JALAN 1/2, BANDAR TEKNOLOGI KAJANG",101.8273009,2.970839458
mynews,convenience_store,myNEWS @ I Residence Shop (G Floor) ,"LOT G-9, I RESID, I RESIDENCE SHOP, PERSIARAN SURIAN, KOTA DAMANSARA",101.582329,3.150602
mynews,convenience_store,myNEWS @ IOI City Mall (B3 Floor),"LOT B3-1 & 2, BASEMENT 3, IOI CITY MALL LEBUH IRC, IOI RESORT CITY",101.7133055,2.9703556
mynews,convenience_store,myNEWS @ IOI City Mall (LG Floor),"LOT LG 24, LOWER GROUND FLOOR, IOI CITY MALL, LEBUH IRC, IOI RESORT CITY",101.7133055,2.9703556
mynews,convenience_store,myNEWS @ IOI Puchong Mall (G Floor) (1) ,"LOT EG11B, GROUND FLOOR, IOI PUCHONG MALL, 9, JALAN PUCHONG, BANDAR PUCHONG JAYA",101.618449,3.045361
mynews,convenience_store,myNEWS @ IOI Puchong Mall (G Floor) (2) ,"LOT G00B8A, GROUND FLOOR, IOI PUCHONG MALL, 9, JALAN PUCHONG, BANDAR PUCHONG JAYA",101.6182253,3.0456191
mynews,convenience_store,myNEWS (Maru Kafe) @ IOI Resort City (G Floor),"A-G-07 CONEZION PERSIARAN IRC 3 IOI RESORT CITY, PUTRAJAYA",101.7206328,2.9655122
mynews,convenience_store,myNEWS @ Jalan Rodat Bandar Bukit Raja,NO. 3 (GROUND FLOOR) JALAN RODAT 2/KU2 BANDAR BUKIT RAJA,101.442409,3.087052
mynews,convenience_store,myNEWS @ J-Avenue Cheras,"NO. 23A, JALAN J-AVENUE, J-AVENUE,",101.7644004,3.0339899
mynews,convenience_store,myNEWS (Maru Kafe) @ Jaya One (G Floor),"D-57-G, THE SUITE, BLOCK D, JAYA ONE, JALAN UNIVERSITI",101.635416,3.118731
mynews,convenience_store,myNEWS (Maru Kafe) @ KL Esplanade,"G008, Ground Floor, KL Esplanade Mall, Bandar Bestari",,
mynews,convenience_store,myNEWS (Maru Kafe) @ KLIA 2 Gate L,"LOT NO. S3-2-A11, TERMINAL KLIA2, JALAN KLIA2",,
mynews,convenience_store,myNEWS (Maru Kafe) @ Koi Kinrara (G Floor),"SHOP 5-1, GROUND FLOOR NO. 8, KOI KINRARA JALAN PIPIT, BNUKIT TANDANG",101.622643,3.071698
mynews,convenience_store,SUPERVALUE @ Koi Prima (G Floor),"B-L1-10, BLOCK B, KOI PRIMA SUITE JALAN PINGGIRAN MAS TAMAN MAS LANGAT",101.576648,2.975755
mynews,convenience_store,myNEWS (Maru Kafe) @ KPJ Rawang,"Ground Floor (GF), KPJ Rawang","",""
mynews,convenience_store,myNEWS (Maru Kafe) @ KPJ Selangor Specialist Hospital (G Floor),"KPJ SELANGOR SPECIALIST HOSPITAL SHOP LOT ON GROUND FLOOR OF INPATIENT BLOCK LOT 1, JALAN SINGA 20/1, SEKSYEN 20",101.5417504,3.061309215
mynews,convenience_store,myNEWS @ KWSP Damansara Fairway (G Floor) ,"LOT NO. G.02, GF, BANGUNAN KWSP@DAMANSARA FAIRWAY, 6A, PERSIARAN TROPICANA, TROPICANA GOLF & COUNTRY RESORT",101.5952683,3.1299483
mynews,convenience_store,myNEWS @ Landmark Residence 2 (G Floor),"B-1-10, LANDMARK RESIDENCE 2, JALAN LANDMARK RESIDENCES",101.773031,3.035806
mynews,convenience_store,myNEWS (Maru Kafe) @ Leisure Square Commerce Square,"B3-103 (GF) LEISURE COMMERCE SQUARE JALAN PJS 8/9, BANDAR SUNWAY",101.6127006,3.081866124
mynews,convenience_store,myNEWS @ LRT Alam Megah,"LOT C02 & C03, CONCOURSE LEVEL OF LRT ALAM MEGAH STATION, KAWASAN JLN BERANANG 27/14A DAN TMN BUNGA NEGARA SEC 27 ALAM MEGAH",101.572087,3.023161
mynews,convenience_store,myNEWS @ LRT Ara Damansara ,"C02 & C03, STESEN LRT ARA DAMANSARA, 1017, JALAN PEMAJU U1/15, HICOM - GLENMARIE INDUSTRIAL PARK",101.586514,3.1083974
mynews,convenience_store,myNEWS @ LRT Bandar Puteri,"NC01, STESEN LRT BANDAR PUTERI, JALAN PUCHONG, BANDAR PUTERI",101.612855,3.017111
mynews,convenience_store,myNEWS @ LRT Kinrara BK5,"LOT C03, CONCOURSE LEVEL OF LRT KINRARA BK5 DI ATAS LOT 45621 DAN SEBAHAGIAN LEBUHRAYA BUKIT JALIL DAN JALAN KINRARA 2",101.644209,3.050521
mynews,convenience_store,myNEWS (Maru Kafe) @ LRT Lembah Subang ,"LOT C01 $ C02, CONCOURSE LEVEL LRT LEMBAH SUBANG DI ATAS SEBAHAGIAN LOT 32453, JLN LEMBAH SUBANG, PJU 1A/46, TAMAN PUTRA DAMAI ARA JAYA",101.591255,3.112256
mynews,convenience_store,myNEWS @ LRT Puchong Prima,"LOT C01, CONCOURSE LEVEL OF LRT PUCHONG PRIMA DI ATAS LOT 64517, 64518, 65072 DAN SEBAHAGIAN PERSIARAN PUCHONG PERMAI, TMN PUCHONG PRIMA",101.596689,2.999827
mynews,convenience_store,myNEWS @ LRT Pusat Bandar Puchong,"LOT C03, CONCOURSE LEVEL OF LRT PUSAT BDR PUCHONG DI ATAS LOT 831 DAN SEBAHAGIAN LEBUHRAYA PUCHONG TAMAN PERINDUSTRIAN PUCHONG",101.61607,3.03336
mynews,convenience_store,myNEWS @ LRT SS15 ,STREET LEVEL OF LRT SS 15 STATION PESIARAN JENGKA SS 15,101.585974,3.076
mynews,convenience_store,myNEWS @ LRT Taman Bahagia,"STESEN LRT TAMAN BAHAGIA, SEKSYEN SS2, JALAN SS2/3",101.6127874,3.1107989
mynews,convenience_store,myNEWS (Maru Kafe) @ LRT Taman Jaya,"TAMAN JAYA STATION, JALAN PERSIARAN BARAT",101.6453124,3.1040405
mynews,convenience_store,myNEWS @ LRT Taman Paramount,"STESEN LRT TAMAN PARAMOUNT, JALAN 21/1, TAMAN PARAMOUNT SEKSYEN 22",101.623132,3.104563
mynews,convenience_store,myNEWS @ LRT Terminal Putra Gombak ,"STESEN LRT TERMINAL PUTRA GOMBAK, JALAN TERMINAL PUTRA, TAMAN MELATI",101.7242156,3.2310537
mynews,convenience_store,myNEWS (Maru Kafe) @ Management & Science University (MSU) U-Plaza,"A0202, U-PLAZA, MANAGEMENT & SCIENCE UNIVERSITY (MSU) UNIVERSITY DRIVE OFF PERSIARAN OLAHRAGA","",""
mynews,convenience_store,myNEWS @ Menara Mitraland (G Floor),"D-G-02, LEVEL G, MENARA MITRALAND, NO. 13A, JALAN PJU 5/1, KOTA DAMANSARA, PJU 5",101.595854,3.154833
mynews,convenience_store,myNEWS @ Menara Paragon (G Floor) ,"NO. GF-12, MENARA PARAGON PERSIARAN BESTARI, CYBER 11",101.637115,2.924355
mynews,convenience_store,myNEWS @ Menara PKNS PJ (G Floor) ,"GALLERY 1, GF, MENARA PKNS PETALING JAYA, NO. 17, JALAN YONG SHOOK LIN",101.642759,3.0999689
mynews,convenience_store,myNEWS (Maru Kafe) @ Menara U2 Shah Alam (G Floor),"G-10, MENARA U2 NO. 1, JALAN BOLING PADANG 13/62 SEKSYEN 13",101.550124,3.075363
mynews,convenience_store,myNEWS @ Mitsui Outlet Park KLIA (G Floor) ,"LOT G-47, GROUND FLOOR, MITSUI OUTLET PARK KLIA, PERSIARAN KOMERSIAL, KLIA",101.676584,2.779259
mynews,convenience_store,myNEWS @ Oasis Village (G Floor) ,"LOUNGE 2, GROUND FLOOR, OASIS VILLAGE, NO 2, JALAN PJU 1A/7A, OASIS SQUARE, OASIS DAMANSARA",101.574914,3.1148184
mynews,convenience_store,myNEWS (Maru Kafe) @ One City USJ 25 (G Floor),"LOT B-11, GROUND FLOOR, GARDEN SHOPPE ONE CITY, JALAN USJ 25/1A",101.579844,3.021866
mynews,convenience_store,myNEWS (Maru Kafe) @ One South Seri Kembangan (G Floor),"G-1, ONE SOUTH, JALAN OS TAMAN SERDANG PERDANA SEKSYEN 6",101.706049,3.04363
mynews,convenience_store,myNEWS @ Opera Clubhouse Symphony Hills (G Floor) ,"LOT 1, BLOCK 1, OPERA CLUBHOUSE SYMPHONY HILLS, PERSIARAN SIMFONI, CYBER 9, CYBERJAYA",101.6398781,2.9158549
mynews,convenience_store,myNEWS @ Pacific Place Commercial Center (1st Floor),"D-01-07, BLOCK D, PACIFIC PLACE COMMERCIAL CENTRE, JALAN PJU 1A/4, ARA DAMANSARA",101.5856208,3.1105107
mynews,convenience_store,myNEWS @ Paradigm Mall (LG Floor),"LG 36(P), LOWER GROUND FLOOR PARADIGM MALL, NO. 1, JALAN SS7/26A, KELANA JAYA",101.59551,3.105249
mynews,convenience_store,SUPERVALUE @ Pearl Avenue (G Floor),"PA-S-10 (GF), PEARL AVENUE, JALAN PASIR EMAS SG CHUA, KAJANG",101.780868,2.986427
mynews,convenience_store, myNEWS (Maru Kafe) @ Pekan Sungai Pelek,"LOT 93-5, JALAN BESAR PEKAN SUNGAI PELEK",101.7147836,2.641372054
mynews,convenience_store,myNEWS (Maru Kafe) @ Phileo Damansara 1 (G Floor)," UNIT 105, BLOCK A, PHILEO DAMANSARA 1, PUSAT DAGANGAN PHILEO DAMANSARA, NO. 9, JALAN 16/11,",101.64337,3.127714
mynews,convenience_store,myNEWS @ PJ 33 (G Floor) ,"UNIT PG-05B, PJ 33, NO. 3, JALAN PROFESSOR KHOO KAY, SEKSYEN 13",101.63728,3.110256
mynews,convenience_store, myNEWS (Maru Kafe) @ PJ Centerstage (G Floor),"UNIT G-03, GROUND FLOOR, PJ CENTRESTAGE, NO. 1, JALAN 13/1, SEKSYEN 13",101.638982,3.1112552
mynews,convenience_store,myNEWS @ PJ8 Service Suite (2nd Floor),"UNIT L-02-02, LEVEL 2, BLOCK D, PJ8, JALAN BARAT, PJS 8,",101.639865,3.101612
mynews,convenience_store,myNEWS @ PJS 11/28 Bandar Sunway ,"NO. 15, JALAN PJS 11/28, BANDAR SUNWAY",101.6101883,3.0726521
mynews,convenience_store,myNEWS (Maru Kafe) @ PJS 11/9 Bandar Sunway,"9, JALAN PJS 11/9, BANDAR SUNWAY",101.60302,3.068552
mynews,convenience_store, myNEWS (Maru Kafe) @ PJU 7/71 Mutiara Damansara,"NO. 3-1, JALAN PJU 7/7A MUTIARA DAMANSARA",101.604941,3.158104
mynews,convenience_store,myNEWS (Maru Kafe) @ Plaza Azalea (G Floor),G-11 PLAZA AZALEA NO.6 PERSIARAN BANDARAYA SEKSYEN 14,101.522373,3.07237
mynews,convenience_store,myNEWS @ Plaza Bangi Perdana (G Floor) ,"LOT G-09, PLAZA BANGI PERDANA, JALAN GERBANG WAWASAN 1, BANDAR BARU BANGI",101.7649804,2.9316712
mynews,convenience_store,myNEWS (Maru Kafe) @ Plaza Shah Alam (G Floor) ,"G30, GROUND FLOOR, PLAZA SHAH ALAM, NO. 2, JALAN TENGKU AMPUAN ZABEDAH E9/E, SEKSYEN 9",101.523198,3.084675
mynews,convenience_store,myNEWS (Maru Kafe) @ PLUS R&R Dengkil (Northbound) ,"DGLNB-OL 20, KM 23.5 LEBUHRAYA UTARA - SELATAN KAWASAN REHAT DAN RAWAT DENGKIL ARAH UTARA",101.61012,2.908856
mynews,convenience_store,myNEWS @ PLUS R&R Dengkil (Southbound),"DGLNB-OL20, KM 23.1 LEBUHRAYA UTARA-SELATAN KAWASAN REHAT DAN RAWAT DENGKIL ARAH SELATAN",101.610045,2.908888
mynews,convenience_store,myNEWS (Maru Kafe) @ PLUS R&R Rawang (Northbound),"RWGNB-OL05, KM 440.0 LEBUHRAYA UTARA-SELATAN KAWASAN REHAT DAN RAWAT RAWANG ARAH UTARA",101.558172,3.330292
mynews,convenience_store,myNEWS @ Prima Sri Gombak,"NO. 90-G, JALAN PRIMA SG 3 PRIMA SRI GOMBAK",101.700384,3.237512
mynews,convenience_store,myNEWS (Maru Kafe) @ QLIQ Damansara Hotel (LG Floor),"UNIT A-LG-04, QLIQ DAMANSARA HOTEL, EMPIRE DAMANSARA, JALAN PJU 8/8, DAMANSARA PERDANA",101.611798,3.1660835
mynews,convenience_store,myNEWS (Maru Kafe) @ R&R Sungai Buloh (Northbound) ," S-02-NB, S-04-NB, S-06-NB, S-08-NB, SUNGAI BULOH OVERHEAD BRIDGE RESTAURANT, KM 458.4 UTARA - SELATAN HIGHWAY, ",101.5874658,3.18776098
mynews,convenience_store,myNEWS @ REDQ (4th Floor) ,"LEVEL 4, REDQ JALAN PEKELILING 5, ANGAN TERBANG ANTARABANGSA KUALA LUMPUR 2",101.6806928,2.7423068
mynews,convenience_store,myNEWS @ Residensi Damai Meriah (1),"P1-2-23-A, P1-2-23-B RESIDENSI DAMAI MERIAH NO. 2, JALAN PJU 10/1A, DAMANSARA DAMAI",101.597501,3.198145
mynews,convenience_store,myNEWS @ Residensi Damai Meriah (2),"RESIDENSI DAMAI MERIAH NO. 2, JALAN PJU 10/1A, DAMANSARA DAMAI",101.597501,3.198145
mynews,convenience_store,myNEWS (Maru Kafe) @ Savanna Lifestle Retail (G Floor) ,A-G-18 SAVANNA LIFESTYLE RETAIL JALAN BBLS 2 BANDAR BARU LEMBAH SELATAN,101.764336,2.90303
mynews,convenience_store,myNEWS (Maru Kafe) @ Saville Kajang (G Floor) ,G-15 SAVILLE KAJANG JALAN REKO,101.789387,2.97215
mynews,convenience_store,myNEWS @ Seksyen 13 Shah Alam,"NO. 25, JALAN SNUKER 13/28, SEKSYEN 13",101.5454332,3.0886055
mynews,convenience_store,myNEWS @ Seksyen U13 Setia Alam,"LOT E-16, NO. 1, SEKSYEN U13 JALAN SETIA DAGANG AL U13AL, SETIA ALAM",101.469088,3.105689
mynews,convenience_store,myNEWS (Maru Kafe) @ Seksyen U3 Shah Alam,NO. 29C (GF) JALAN DINAR G U3/G SEKSYEN U3,101.544598,3.148924
mynews,convenience_store,myNEWS (Maru Kafe) @ Selayang Baru ,"16A, JALAN 29 SELAYANG BARU",101.6677077,3.251804521
mynews,convenience_store,myNEWS @ Setia City Mall (2nd Floor) ,"LOT L2-07, SETIA CITY MALL, NO. 7, PERSIARAN SETIA DAGANG, BANDAR SETIA ALAM, SEKSYEN U13",101.460918,3.108257
mynews,convenience_store,myNEWS (Maru Kafe) @ Setia City Mall (LG Floor),"LOT LG64, SETIA CITY MALL, NO. 7, PERSIARAN SETIA DAGANG, BANDAR SETIA ALAM, SEKSYEN U13",101.4602433,3.1090222
mynews,convenience_store,myNEWS (Maru Kafe) @ Setiawalk (G Floor),"G-09-G, BLOCK G, SETIAWALK, PERSIARAN WAWASAN, PUSAT BANDAR PUCHONG,",101.616601,3.031179
mynews,convenience_store,myNEWS @ Seventeen Mall (1st Floor) ,"L1-08, LEVEL 1, SEVENTEEN MALL SECTION 17",101.63488,3.12878
mynews,convenience_store, myNEWS (Maru Kafe) @ Shaftbury Square ,"P1-23, SHAFTBURY SQUARE, PERSIARAN MULTIMEDIA, CYBER 6",101.6612916,2.9234714
mynews,convenience_store,myNEWS (Maru Kafe) @ Silk Residence (G Floor),KPG-13 SILK RESIDENCE JALAN SUTERA LEBUHRAYA SILK,101.757924,3.029998
mynews,convenience_store,myNEWS (Maru Kafe) @ Silk Sky Balakong (1st Floor) ,L1-15 SILK SKY JALAN KB 2/15 KAMPUNG BAHARU BALAKONG,101.750673,3.027209
mynews,convenience_store,myNEWS (Maru Kafe) @ Skypark Terminal (G Floor),"LOT NO. G5, SKYPARK TERMINAL, LAPANGAN TERBANG SULTAN ABDUL AZIZ SHAH",101.5543995,3.1328029
mynews,convenience_store,myNEWS (Maru Kafe) @ Sky-Pod Square (G Floor) ,"G-13, SKY-POD SQUARE PERSIARAN PUCHONG JAYA SELATAN BANDAR PUCHONG JAYA",101.62018,3.043228
mynews,convenience_store,myNEWS @ Sri Acappela Commercial Annexe (G Floor),"SUITE MR1-01-03B, SRI ACAPPELA COMMERCIAL ANNEXE, NO. 1, JALAN LOMPAT TINGGI 13/33, SEKSYEN 13",101.548186,3.088499
mynews,convenience_store,myNEWS @ Sri Kota Specialist Medical Center (3rd Floor),"LEVEL 3 FOYER, SRI KOTA SPECIALIST MEDICAL CENTRE, JALAN MOHET",101.445577,3.040323
mynews,convenience_store,myNEWS (Maru Kafe) @ SS 21/39 Damansara Utama,"GROUND FLOOR, NO. 64 JALAN SS21/39, DAMANSARA UTAMA",101.621435,3.135386
mynews,convenience_store,myNEWS @ SS15 Subang Jaya,"51, GROUND FLOOR, JALAN SS15/8A",101.587832,3.074518
mynews,convenience_store,myNEWS (Maru Kafe) @ SS15/4 Subang Jaya,"NO. 38, JALAN SS15/4",101.587894,3.075464
mynews,convenience_store,myNEWS (Maru Kafe) @ SS2 Damansara Utama ,NO. 40. JALAN SS2/61,101.6779883,3.242876
mynews,convenience_store,myNEWS (Maru Kafe) @ SS20/11 Damansara Kim,"NO. 43 (GF), JALAN SS20/11 DAMANSARA KIM",101.627165,3.134706
mynews,convenience_store,myNEWS @ SS21/60 Damansara Utama ,"57-G, JALAN SS21/60, DAMANSARA UTAMA",101.621487,3.135307
mynews,convenience_store,myNEWS @ Studio 14 (G Floor),"SHOP 3, STUDIO 14, NO. 16 (PRESINT 3.3), PERSIARAN PERBANDARAN, SEKSYEN 14",101.5233463,3.0730941
mynews,convenience_store,myNEWS @ Subang Jaya Medical Center (B1 Floor) ,"SJB 1.001-002, B1, SUBANG JAYA MEDICAL CENTRE, JALAN SS12/1A",101.593608,3.078656
mynews,convenience_store,myNEWS (Maru Kafe) @ Sungai Besar Sentral ,NO. 44 (GF) JLN BUNGA LOCENG KUNING SUNGAI BESAR SENTRAL,100.985683,3.672727
mynews,convenience_store,myNEWS @ Sunway Pyramid (CP2 Floor),"CP 2.03, SUNWAY PYRAMID SHOPPING MALL, NO 3, JALAN PJS 11/15, BANDAR SUNWAY",101.6068951,3.0721369
mynews,convenience_store,myNEWS (Maru Kafe) @ Sunway Pyramid (LG2 Floor) ,"LG 2.103 & LG 2.113, LOWER GROUND TWO SUNWAY PYRAMID, 3, JALAN PJS 11/15 BANDAR SUNWAY",101.605868,3.072776
mynews,convenience_store,myNEWS @ Sunwaymas Commercial Center ,"32-1, JALAN PJU 1/3A SUNWAYMAS COMMERCIAL CENTER",101.598991,3.120785
mynews,convenience_store, myNEWS (Maru Kafe) @ Suria Jelutong 1 (G Floor),"R8, SURIA JELUTONG 1, JALAN BAZAR U8/99 BUKIT JELUTONG, SEKSYEN U8",101.539082,3.097728
mynews,convenience_store,myNEWS (Maru Kafe) @ Syopz Mall (G Floor) ,"LOT G-3, GROUND FLOOR, THE BOARD WALK SYOPZ MALL, NO. 2, JALAN TAYLORS",101.61586,3.063838
mynews,convenience_store,myNEWS (Maru Kafe) @ Taman Saujana Utama 3,"NO. 70 (GF), JALAN BIDARA 6/3 TAMAN SAUJANA UTAMA 3",101.487503,3.202735
mynews,convenience_store,myNEWS (Maru Kafe) @ Tamarind Squre (G Floor),"UNIT D2-03-10, TAMARIND SQUARE PERSIARAN MULTIMEDIA",101.6370824,2.9201054
mynews,convenience_store,myNEWS (Maru Kafe) @ Terminal S17 Shah Alam ,"NO. S1, TERMINAL SEKSYEN 17 JALAN JENULUNG 17/21",101.504143,3.047241
