feature_name,feature_tag,name,Address,Latitude,Longitude,Location,Nearest(poi)
99speedmart,convenience_store,"99SpeedMart @PJ, SS3","No: 11A & 15 (Ground Floor),  Jalan SS3/29,  47300 Petaling Jaya,  Selangor Darul Ehsan.",3.095586,101.611035,"PJ, SS3","['Restoran Hup Soon', 'Chuan & Cycle Kedai Motor']"
99speedmart,convenience_store,99SpeedMart @Pekan Sabak Bernam,"Lot 619(PT 1799) & 620(PT 1800) GF,Jalan Raja Chulan,Taman Mutiara 2,Seksyen 5,Pekan Sabak Bernam,45200 Sabak Bernam, Selangor Darul Ehsan.",3.767984,100.98255,Pekan Sabak Bernam,"['7 Eleven', 'Zon Jimat Rm2 Sabak Bernam']"
99speedmart,convenience_store,99SpeedMart @Taman Serdang Perdana,"No: 19-1 & 51-1 (Ground Floor),Jalan SP 2/1,Taman Serdang Perdana,43300 Seri Kembangan,Selangor Darul Ehsan.",3.032033,101.708118,Taman Serdang Perdana,"['华阳养生馆', 'Family Lane Pharmacy']"
99speedmart,convenience_store,"99SpeedMart @Sunway, PJS  7","No: 3 (GF) & 5 (G & 1ST F),  Jalan PJS 7/13,Bandar Sunway,46150 Petaling Jaya,Selangor Darul Ehsan.",3.072767,101.61612,"Sunway, PJS  7","['Dobi KK (Self Service)', 'Sunvay Cycles']"
99speedmart,convenience_store,99SpeedMart @Prima Selayang,"No: 16 (Ground Floor),Prima Selayang, Jalan PS 6,KM 15, Jalan Rawang,68100 Batu Caves,Selangor Darul Ehsan.",3.24888,101.647856,Prima Selayang,"['Waters Mineral Water', 'Perabot Cafe Murah']"
99speedmart,convenience_store,99SpeedMart @Desa Coalfields,"No: 60 (Ground Floor),  Block B, Jalan DC 4/3,  Desa Coalfields,47000 Sungai Buloh,  Selangor Darul Ehsan.",3.234162,101.490108,Desa Coalfields,"['Klinik Desa Coalfields', 'Pasaraya Best']"
99speedmart,convenience_store,99SpeedMart @Bandar Puncak Alam 2,"No: 27 & 29 (Ground Floor),  Lorong Naluri Sukma B 8/B,Seksyen 8,Bandar Puncak Alam,42300 Kuala Selangor,Selangor Darul Ehsan.",3.229171,101.426466,Bandar Puncak Alam 2,"['Laundry Professor', 'Aqlan Hakim Bookstore', 'Klinik Ikhwan Puncak Alam']"
99speedmart,convenience_store,99SpeedMart @Taman Sri Sentosa,"No: 16 & 18 (Ground Floor),Jalan Dato Dagang 31,Taman Sentosa,41200 Klang,  Selangor Darul Ehsan.",2.996613,101.474272,Taman Sri Sentosa,"['吧生天后聖母殿', 'Pondok Polis', '7-Eleven']"
99speedmart,convenience_store,99SpeedMart @Pusat Hentian Kajang,"No: 17 & 19 (Ground Floor),  Jalan Hentian 3,  Off Jalan Reko,Pusat Hentian Kajang,43000 Kajang,Selangor Darul Ehsan.",2.958106,101.791365,Pusat Hentian Kajang,"['Pecel Lele Lakulanjaya', 'One Stop Printing']"
99speedmart,convenience_store,99SpeedMart @Putra Heights,"No: 53 (Ground & 1st Floor),Jalan Putra Mahkota 7/4A,Putra Heights,47650 Subang Jaya,Selangor Darul Ehsan.",2.993817,101.570598,Putra Heights,"['Laurea Curtains House', 'The First Hair Studio', 'Shazua D Corner']"
99speedmart,convenience_store,99SpeedMart @Bandar Sunway Semenyih,"No: 12A, Jalan Semenyih 3/1,  Bandar Sunway Semenyih,  43000 Semenyih,Selangor Darul Ehsan.",2.969988,101.843132,Bandar Sunway Semenyih,"['Burger CiliPadi', 'Surau Raudhatul Jannah', 'Bandar Sunway Semenyih']"
99speedmart,convenience_store,99SpeedMart @Batang Kali 1,"No: 55 & 57 (Ground Floor),Jalan Mahagoni 7/1,  Seksyen 4,Bandar Utama Batang Kali,44300 Batang Kali,Selangor Darul Ehsan.",3.460219,101.659132,Batang Kali 1,"['Pizza Hut Delivery (PHD)', 'Krabi Seafood']"
99speedmart,convenience_store,99SpeedMart @Bandar Teknologi Kajang,"No: 22 & 24 (Ground Floor),Jalan 1/2,Seksyen 1, Bandar Teknologi Kajang,43500 Semenyih,Selangor Darul Ehsan.",2.972431,101.828154,Bandar Teknologi Kajang,"['Klinik Mediviron', 'Mamak Bistro', 'Halina Collection']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Kuda,"No: 15 & 17 (Ground Floor),Lintang Perak / KU 1,Taman Bukit Kuda,41300 Klang,  Selangor Darul Ehsan.",3.046058,101.461882,Taman Bukit Kuda,"['Gentlemen Hair Cut 2', 'One Stop Snow Wash Centre', '天聖宮 @ Klang']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 26,"No: 2 (Ground Floor),Jalan Hujung Permatang Dua,  26/25B,Seksyen 26,40400 Shah Alam,  Selangor Darul Ehsan.",3.032419,101.570081,Shah Alam Sek 26,"['Alina Traditional Cake House', 'Bukit Saga Car Wash & Polish Wax']"
99speedmart,convenience_store,99SpeedMart @Taman Tun Perak,"No: 1-1(G), Jalan Tun Perak 1, Taman Tun Perak, 43200 Cheras, Selangor.",3.063596,101.757172,Taman Tun Perak,"['Bangkok On Top Restaurant & Bar', 'Lee Chong Wei Sport Center&Academy', 'Sixty 6 Hair Studio']"
99speedmart,convenience_store,99SpeedMart @Semenyih Sentral,"No: 19 & 21 (Ground Floor),Jalan Semenyih Sentral 1,Semenyih Sentral,43500 Semenyih,Selangor Darul Ehsan.",2.945473,101.844537,Semenyih Sentral,"['Otai Burger Semenyih Sentral', 'AmBank Semenyih', 'Hong Leong Bank Semenyih Sentral']"
99speedmart,convenience_store,99SpeedMart @Taman Kosas,"No: 24 & 26 (Ground Floor),Jalan Kosas 1/4,Taman Kosas,68000 Ampang,Selangor Darul Ehsan.",3.146397,101.770862,Taman Kosas,"[""Kedai Gunting Abdoel's"", ""Abdoel's Barber Shop"", ""Abdoel's Gunting Rambut""]"
99speedmart,convenience_store,99SpeedMart @Pusat Bandar Puchong 1,"No: 1 (Ground Floor),Jalan Bandar Sembilan,Pusat Bandar Puchong,47100 Puchong,Selangor Darul Ehsan.",3.032923,101.614006,Pusat Bandar Puchong 1,"['陈秀莲鱼头(蒲种)', '100号茶餐室', 'Restoran Kepala Ikan Jalan Lima']"
99speedmart,convenience_store,99SpeedMart @Kuala Selangor 2,"No: 71 & 73 (Gound Floor),Jalan Medan Niaga 2,45000 Kuala Selangor,Selangor Darul Ehsan.",3.321502,101.269734,Kuala Selangor 2,"['Hakim Auto Garage', 'Mak Engku Steamboat & Grill', 'Mykōri Dessert Café']"
99speedmart,convenience_store,99SpeedMart @Bandar Tasik Kesuma,"No: 20 (Ground Floor),Jalan Kesuma 3/3,Bandar Tasik Kesuma,43700 Beranang,Selangor Darul Ehsan.",2.906203,101.863343,Bandar Tasik Kesuma,"['Restoran Ar - Rahman', 'Pasar Malam Bandar Tasik Kesuma', 'Restoran Perindu']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Serdang 1,"No: 7 & 9 (Ground Floor),Serdang Square,  Jalan BS 5/26A,Taman Bukit Serdang,43300 Seri Kembangan,Selangor Darul Ehsan.",3.022627,101.696275,Taman Bukit Serdang 1,"['Half Hill Mamak', 'Mamak Stall Next To Balai Polis', '5彩板面']"
99speedmart,convenience_store,99SpeedMart @Taman Puchong Permai,"No: 1 (Ground Floor),Jalan Puchong Permai 2,Taman Puchong Permai,47100 Puchong,Selangor Darul Ehsan.",3.008463,101.599361,Taman Puchong Permai,"['Burger Najib & Ila', 'Klinik Pergigian Zainal', 'Klinik Zuraidah']"
99speedmart,convenience_store,99SpeedMart @Bandar Bukit Raja 2,"No: 1 (Ground Floor),Jalan Makyong 5B/KU5,Bandar Bukit Raja,41050 Klang,Selangor Darul Ehsan.",3.090379,101.430542,Bandar Bukit Raja 2,"['Bubblelab Laundry Arcade', 'B Quik Auto Services & Repair', 'Retrons Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Taman Universiti Indah,"No: 1 & 3 (Ground Floor),Jalan Indah 2/4,Taman Universiti Indah,43300 Seri Kembangan,Selangor Darul Ehsan.",3.00527,101.693207,Taman Universiti Indah,"['Restoran Hi-View', '皇城茶室']"
99speedmart,convenience_store,99SpeedMart @Taman Banting Baru,"No: 22 (Ground Floor),Jalan BB 1/2,Taman Banting Baru,42700 Banting,Selangor Darul Ehsan.",2.818787,101.455928,Taman Banting Baru,"['Laundry Hub-Banting Baru', 'Zuhan Komputer']"
99speedmart,convenience_store,99SpeedMart @USJ 8,"No: 1, Jalan USJ 8/2B,47630 Subang Jaya,Selangor Darul Ehsan.",3.043711,101.590446,USJ 8,"['Restoran Khalifah', 'Rash Two Sam Barber Salon', '7-11']"
99speedmart,convenience_store,99SpeedMart @Taman Seri Serdang,"No: 3360 & 3361 (Ground Floor),Jalan 18/31,Taman Seri Serdang,43300 Seri Kembangan,Selangor Darul Ehsan.",3.009936,101.714488,Taman Seri Serdang,"['Sala Tomyam Seafood', 'Eco Synergy Solutions Sdn Bhd', 'Wing Automobile Service Center']"
99speedmart,convenience_store,99SpeedMart @Flora Damansara,"No: C-G-K09, C-G-K10 & C-G-K11,Block C, Flora Damansara,No: 1, Jalan PJU 8/9,Bandar Damansara Perdana,47820 Petaling Jaya,Selangor Darul Ehsan.",3.17711,101.617708,Flora Damansara,"['Laundry DIY 24H', 'Selera Pantai Timur', 'Royal Burger Ramly']"
99speedmart,convenience_store,99SpeedMart @Alam Avenue,"No: B-3A & B-5 (Ground Floor),Jalan Serai Wangi G 16/G,  Alam Avenue,Seksyen 16,40200 Shah Alam,Selangor Darul Ehsan.",3.05743,101.491065,Alam Avenue,"['Cimb Group', 'Watson']"
99speedmart,convenience_store,99SpeedMart @Saujana Utama,"No: 23 & 25 (Ground Floor),Jalan Bidara 9/3,Saujan Utama 3,47000 Sungai Buloh,Selangor Darul Ehsan.",3.202519,101.484314,Saujana Utama,"['Adan Laundry', 'The Score Tuition Centre', 'Khalah Foto Enterprise']"
99speedmart,convenience_store,99SpeedMart @Bandar Parklands,"No: 11 & 13 (Ground Floor),Jalan JED 3/KS 9,Bandar Parklands,Pandamaran,41200 Klang,Selangor Darul Ehsan.",2.972934,101.460968,Bandar Parklands,"['HLS Hardware & Trading', 'Klinik Haiwan Gembira', ""D'chettys Corner (Parklands)""]"
99speedmart,convenience_store,99SpeedMart @Damansara Jaya,"No: 69 & 71 (Ground Floor),Jalan SS 22/19,Damansara Jaya,47400 Petaling Jaya,Selangor Darul Ehsan.",3.128411,101.616227,Damansara Jaya,"['Hin Kee Hong Kong Dim Sum', 'Deathstar Shisha', 'Restoran New Peng Wah 新槟华家乡饭店']"
99speedmart,convenience_store,99SpeedMart @Taman Desa Permai,"No: 22 & 26 (Ground Floor),Jalan Meranti Putih,Taman Desa permai 2,41050 Klang,Selangor Darul ehsan.",3.147629,101.438095,Taman Desa Permai,"['Restoran Firdaus', 'Speedmart Taman Desa Permai', 'Klinik Mediviron']"
99speedmart,convenience_store,99SpeedMart @Taman Saujana Impian,"No: 21 & 22 (Ground Floor),Jalan Impian Makmur 3/B,Taman Saujana Impian,43000 Kajang,Selangor Darul Ehsan.",3.01899,101.79148,Taman Saujana Impian,"['QA Auto Service', 'Maryna Packaging Stuff']"
99speedmart,convenience_store,99SpeedMart @Bandar Baru Salak Tinggi,"No: 31 & 33 (Ground Floor),Jalan ST 1C/6,Medan 88,Bandar Baru Salak Tinggi,43900 Sepang,Selangor Darul Ehsan.",2.81186,101.73766,Bandar Baru Salak Tinggi,"['Roi Roi Restaurant', '来来海鲜饭店', 'Dah Datty Tomyam & Seafood']"
99speedmart,convenience_store,99SpeedMart @Taman Damai Mewah,"No: 3A & 5 (Ground Floor),Jalan Damai Mewah 1A,Taman Damai Mewah,43000 Kajang,Selangor Darul Ehsan.",2.98657,101.81002,Taman Damai Mewah,"['Kp Khoo Enterprise', 'Coping and Wainscoting Supplier', 'WoodMalaysia']"
99speedmart,convenience_store,99SpeedMart @Subang Permai,"No: 1 (Ground Floor),  Jalan F U6/F,Pusat Perdagangan Subang Permai,40150 Shah Alam,Selangor Darul Ehsan.",3.13917,101.52603,Subang Permai,"['Penguin Laundry', 'Klinik Medi-I', 'Restoran Lotus Curry House']"
99speedmart,convenience_store,"99SpeedMart @PJ, Sec 17 (1)","No: 614 (Ground Floor),Jalan 17/10,Seksyen 17,Happy Garden,46400 Petaling Jaya,Selangor Darul Ehsan.",3.12222,101.63547,"PJ, Sec 17 (1)","['十七区九香自制云吞面', 'SS17 Wan Tan Mee Shop', 'Restoran K. Intan']"
99speedmart,convenience_store,99SpeedMart @Bandar Botanik 3,"No: 27 & 29 (GF),Jalan Mahogani 5/KS 7,Bandar Botanik,41200 Klang,Selangor Darul Ehsan.",2.99615,101.44536,Bandar Botanik 3,"['Moon Walker Dance Studio(Botanic)', 'Alloy Kitchen', 'Klang Music Centre']"
99speedmart,convenience_store,99SpeedMart @Kota Warisan,"No: 36 & 38 (GF),Jalan Warisan Megah 1/4,Kota Warisan,43900 Sepang,Selangor Darul Ehsan.",2.82468,101.70502,Kota Warisan,"['7-Eleven (7-11)', ""Adam's Barber Shop"", 'YLMART Kota Warisan']"
99speedmart,convenience_store,"99SpeedMart @Bangi, Sek 8","No: 36 (GF),Jalan Medan Pusat 2C,43650 Bandar Baru Bangi,Selangor Darul Ehsan.",2.96305,101.75349,"Bangi, Sek 8","['Rhb Bank Islamic', 'Restoran Cina Muslim Mohd Chan Abdullah', 'Lawa-Lawalah']"
99speedmart,convenience_store,99SpeedMart @Bayu Perdana 2,"No: 312 (GF),Jalan Batu Unjur 7,Taman Bayu Perdana,41200 Klang,Selangor Darul Ehsan.",3.01619,101.42795,Bayu Perdana 2,"['Cleanpro Express @ Bayu Perdana', 'SenHeng', 'Kedai Ubat Dan Runcit Kang Lai Seng']"
99speedmart,convenience_store,99SpeedMart @Southern Park,"No: 95 (GF),Jalan Rengas,Taman Selatan,41200 Klang,Selangor Darul Ehsan.",3.029087,101.440821,Southern Park,"['Restaurant Southern Park', 'Wisma Teng Cheng', 'S.E.Lee Book Centre']"
99speedmart,convenience_store,99SpeedMart @Bukit Teratai,"No: 80 & 82 (GF),Jalan Teratai 1/2,Taman Bukit Teratai,68000 Ampang,Selangor Darul Ehsan.",3.11083,101.76540,Bukit Teratai,"['Jentayu Spa', 'Restoran One Nite 19号茶餐室', 'Prima Fresh Mart']"
99speedmart,convenience_store,99SpeedMart @Subang Bestari,"No: 43 & 45 (GF),Jalan Nova N U5/N,Subang Bestari,40150 Shah Alam,Selangor Darul Ehsan.",3.17694,101.54838,Subang Bestari,"['Ikhwan Delight Cafe', 'Papa Burger']"
99speedmart,convenience_store,99SpeedMart @Banting Sungai Emas,"No: 28 & 30 & 32 (GF),Jalan Emas 7,Bandar Sungai Emas,Sungai Manggis,42700 Banting,Selangor Darul Ehsan.",2.82416,101.53461,Banting Sungai Emas,"['Vision 2020', 'KJ Computer Sales & Services']"
99speedmart,convenience_store,99SpeedMart @Taman Sri Gombak 1,"No: 1 & 3 (GF),Jalan Sg 3/12,Taman Seri Gombak,68100 Batu Caves,Selangor Darul Ehsan.",3.24146,101.70454,Taman Sri Gombak 1,"['E TYRE SERVICE SDN BHD', 'Funfair @ Sri Gombak']"
99speedmart,convenience_store,99SpeedMart @Bandar Pinggiran Subang 2,"No: 2 (GF),Jalan Matahari U5/AB,Seksyen U5,Bdr Pinggiran Subang,40150 Shah Alam,Selangor Darul Ehsan.",3.16606,101.54167,Bandar Pinggiran Subang 2,"['Macha Snow Carwash', 'NIQ Engineering Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Cheras Kampung Baru Cina,"No: 124(G), Kg Baru Cina, Batu 9, 43200 Cheras, Selangor Darul Ehsan.",3.07087,101.76809,Cheras Kampung Baru Cina,"['合记\ue332云吞面 0173776157', 'MyEG Service Sdn Bhd']"
99speedmart,convenience_store,99SpeedMart @Taman Majlis Jaya,"No: 5 & 7 (GF),Jalan Majlis Jaya Jaya 3,Taman Majlis Jaya,43000 Kajang,Selangor Darul Ehsan.",2.99035,101.77655,Taman Majlis Jaya,"['Klinik Pakar Ortopedik Liew', 'Restoran Nasi Kandar Mazlina Maju', 'KFC']"
99speedmart,convenience_store,99SpeedMart @Bandar Tasik Puteri 1,"No: 7 & 9 (GF),Jalan Hijau 5/1,Bandar Tasik Puteri,Kundang,48020 Rawang,Selangor Darul Ehsan.",3.28142,101.46513,Bandar Tasik Puteri 1,"['Restoran Intan Seafood', 'Pasar Malam GVP']"
99speedmart,convenience_store,99SpeedMart @Taman Anggerik Villa,"No: 7 & 9 (GF),Jalan Anggerik Perdana 2,Taman Anggerik Perdana,43500 Semenyih,Selangor Darul Ehsan.",2.97364,101.82417,Taman Anggerik Villa,"['Restoran Al Atlal', 'ASM FAF Bistro', 'Clavier Music Studio']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Mewah 1,"No: 31 & 33 (GF),Jalan Bukit Mewah 10A,Taman Bukit Mewah,43000 Kajang,Selangor Darul Ehsan.",2.99093,101.79869,Taman Bukit Mewah 1,"['Tea Cottage', 'Mayzg Beauty Saloon', 'Restoren Dilmi Tom Yam 2']"
99speedmart,convenience_store,99SpeedMart @Taman Koperasi Cuepac,"No: 2 (GF),Jalan Cuepac 2A,Taman Koperasi Cuepac,Batu 12,Jalan Cheras,43000 Kajang,Selangor Darul Ehsan.",3.02971,101.77442,Taman Koperasi Cuepac,"[""Joe's Gym"", 'Nasi Lemak Balai Raya']"
99speedmart,convenience_store,99SpeedMart @Bandar Rinching,"No: 30 & 32 & 34 (GF),Jalan 4/1, Sek 4,Bandar Rinching,43500 Semenyih,Selangor Darul Ehsan.",2.93236,101.84930,Bandar Rinching,"['Aroma Lengkuas', 'Surau Al-Makmur']"
99speedmart,convenience_store,99SpeedMart @Permai Square,"No: 1 & 3 (GF),Jalan BPP 5/7,Pusat Bandar Putra Permai,43300 Seri Kembangan,Selangor Darul Ehsan.",2.98159,101.66522,Permai Square,"['Awesome Fitness Gym', 'Madness In Machine']"
99speedmart,convenience_store,99SpeedMart @Kajang Utama 1,"No: 45 & 47 (GF),Jalan Seksyen 1/19,Taman Kajang Utama,43000 Kajang,Selangor Darul Ehsan.",2.97608,101.79479,Kajang Utama 1,"['Speedmart Taman Kajang Utama', 'RESTORA ILA Tmn Kajang Utama', 'New Pro-Car-Care Sdn Bhd - Wakil Servis Proton']"
99speedmart,convenience_store,99SpeedMart @Taman Pasir Emas,"No: 2 & 3 (GF),Jalan Pasir Emas 4,Taman Pasir Emas,Sg. Chua,43000 Kajang,Selangor Darul Ehsan.",2.98316,101.78461,Taman Pasir Emas,"['Hakim TomYam Seafood', 'Nurul-Iman Seafood']"
99speedmart,convenience_store,99SpeedMart @Zest Point,"ZP-G-1,Jalan Lebuh Raya,Bukit Jalil,47180 Puchong,Selangor Darul Ehsan.",3.05262,101.65310,Zest Point,"['Jelly Bunny', 'Messrs S L Goon & Partners']"
99speedmart,convenience_store,99SpeedMart @Kajang Perdana,"No: 29 (GF & 1st Floor),Perdana Avenue,Jalan Kajang Perdana 3,Kajang Perdana,43000 Kajang,Selangor Darul Ehsan.",2.99215,101.81751,Kajang Perdana,"['Butik Shadhila', 'newplace']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Cantik,"No: 16 (GF),Jalan Satu,Taman Cantik,Sungai Jelok,43000 Kajang,Selangor Darul Ehsan.",2.99202,101.80275,Taman Bukit Cantik,"['Poliklinik Sg Jelok', 'K & N Hair Salon', 'Ramly Burger Stall Sg.Jelok']"
99speedmart,convenience_store,99SpeedMart @Bandar Sungai Buaya,"No: 21 & 23 (GF),Jalan Kenangsari 2A,Bandar Sungai Buaya,48010 Rawang,Selangor Darul Ehsan.",3.37339,101.53279,Bandar Sungai Buaya,"['Oden Bistro', 'BIRI BIRI', ""Z'yan Restaurant""]"
99speedmart,convenience_store,99SpeedMart @Damansara Perdana,"No: 1 & 3 (GF),Jalan PJU 8/3B,Bandar Damansara Perdana,Bukit Lanjan,47820 Petaling Jaya,Selangor Darul Ehsan.",3.16465,101.60761,Damansara Perdana,"['PH Hardware Trading', 'Nasi Ayam Kampung Publika', 'Restoran Al Awwal Maju']"
99speedmart,convenience_store,99SpeedMart @Puchong Bdr Puteri 1,"No: 7 & 9 (GF),Jalan Puteri 2/7,Bandar Puteri,47100 Puchong,Selangor Darul Ehsan.",3.02305,101.61848,Puchong Bdr Puteri 1,"['Loving Hut Cafe 爱家', 'Vary Beauty']"
99speedmart,convenience_store,99SpeedMart @Taman Sri Batu Caves,"No: 108 & 110 (GF),Jalan SBC 3,Batu-Taman Sri Batu Caves,68100 Batu Caves,Selangor Darul Ehsan.",3.23370,101.68674,Taman Sri Batu Caves,"['AG Jaya Autowork', 'Benz Station Auto Sdn. Bhd.', 'Kok Ghee Motor Workshop']"
99speedmart,convenience_store,99SpeedMart @Taman Mutiara Subang,"No: 1 (GF),Jalan Mutiara Subang 1,Taman Mutiara Subang,47500 Subang Jaya,Selangor Darul Ehsan.",3.07470,101.56018,Taman Mutiara Subang,"['7 Eleven', 'Pasar Malam Bt 3']"
99speedmart,convenience_store,99SpeedMart @Puchong Bdr Puteri 2,"No: 31 (GF & Mezzanine Floor),Jalan Puteri 7/7,Bandar Puteri,47100 Puchong,Selangor Darul Ehsan.",3.02626,101.62407,Puchong Bdr Puteri 2,"['RESTORAN AL AFIFFAH MAJU', 'Rimba Pets', 'Balai Polis Bandar Putri']"
99speedmart,convenience_store,99SpeedMart @Sungai Long 2,"No: 46 (GF),Jalan Sungai Long 11/9,Bandar Sungai Long,43000 Kajang,Selangor Darul Ehsan.",3.05435,101.80414,Sungai Long 2,"['金昇茶室', 'Poliklinik Sungai Long']"
99speedmart,convenience_store,99SpeedMart @Taman Seri Tiram Utama,"No: 22 & 24 (GF),Jalan Tiram Utama 1,Taman Seri Tiram Utama,45500 Tanjung Karang,Selangor Darul Ehsan.",3.42815,101.24443,Taman Seri Tiram Utama,"['P.mini Tiram Setia', 'SRJK (C) Ming Tee']"
99speedmart,convenience_store,99SpeedMart @Taman Putra Kajang,"No: 1 (GF),Jalan Putra 3,Taman Putra Kajang,43000 Kajang,Selangor Darul Ehsan.",2.97783,101.77300,Taman Putra Kajang,"['HK Tech Autoworks', 'Bikers Lover Spa & Accessories']"
99speedmart,convenience_store,99SpeedMart @Taman Pandamaran Permai,"No: 66 & 68 (GF),Jalan Permai 1B/KS09,Taman Pendamaran Permai,42000 Pelabuhan Klang,Selangor Darul Ehsan",2.98657,101.41465,Taman Pandamaran Permai,"['Pusat Khidmat Rakyat N46 Dun Pelabuhan Klang', 'Klinik Utara']"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 16,"No: 13 & 15 (GF),Jalan Cetak 16/3,Seksyen 16,40200 Shah Alam,Selangor Darul Ehsan.",3.05818,101.50706,Shah Alam Sek 16,"['The Studio', 'Maju Motor Racing']"
99speedmart,convenience_store,99SpeedMart @Kg Baru Seri Kembangan,"No: 1260 (GF),Jalan SK 10/4,43300 Seri Kembangan,Selangor Darul Ehsan.",3.02321,101.70523,Kg Baru Seri Kembangan,"['德珍冷氣酒家', 'Restoran Tuck Chan']"
99speedmart,convenience_store,99SpeedMart @Pekan Pandamaran,"No: 316-B, Lorong Amarasegera,Pandamaran,42000 Pelabuhan Klang,Selangor Darul Ehsan.",3.00763,101.41401,Pekan Pandamaran,"['JBI Nasi Lemak Berlauk Pandamaran', '7-11', 'Pandamaran Chinese Methodist Church']"
99speedmart,convenience_store,99SpeedMart @Taman Bukit Segar,"No: 22-A & 22A-A (GF),Jalan BS9,Taman Bukit Segar,68000 Ampang,Selangor Darul Ehsan.",3.09387,101.75382,Taman Bukit Segar,"['Tai Heng Steamboat Restaurant', 'Restoran Madeena Maju Bistro', 'Mochu Locco Zakka Café']"
99speedmart,convenience_store,99SpeedMart @PJ Kg Baiduri,"No: 23, Jalan 235A,46100 Petaling Jaya,Selangor Darul Ehsan.",3.09209,101.62621,PJ Kg Baiduri,"['Halal Souq', 'Puspakom Pjct']"
99speedmart,convenience_store,99SpeedMart @Taman Kinrara Sek 5,"No: 11 (GF),Jalan BK 5/12A,Bandar Kinrara,47100 Puchong,Selangor Darul Ehsan.",3.03764,101.64690,Taman Kinrara Sek 5,"['Carwash BK5', 'Restoran YY', 'Restaurant BK']"
99speedmart,convenience_store,99SpeedMart @Kemuning Utama,"No: 2 & 4 (GF),Jalan Kemuning Indah S32/S,Seksyen 32,40460 Shah Alam,Selangor Darul Ehsan.",3.00847,101.52462,Kemuning Utama,"['Taste For Thought', 'Johan Speaking Academy', 'Restoran Madhina Maju']"
99speedmart,convenience_store,99SpeedMart @Prima Samudera,"NO: 2 & 3 (GF),  PRIMA SAMUDERA,  JALAN SAMUDERA UTARA 11,68100 BATU CAVES,  SELANGOR DARUL EHSAN.",3.23375,101.69522,Prima Samudera,"['KLINIK TROPIKA', 'Health Lane Family Pharmacy', 'TMPoint Prima Samudera (TM Authorised Dealer)']"
99speedmart,convenience_store,99SpeedMart @Berjaya Park,"No: 15 & 17 (GF),Jalan Sg Damansara 32/B,Berjaya Park,Seksyen 32,40460 Shah Alam, Selangor Darul Ehsan.",2.98686,101.51601,Berjaya Park,"['7 Eleven Berjaya Park', 'Nasi Lemak Abg Gemok']"
99speedmart,convenience_store,99SpeedMart @Taman Chi Liung,"No: 36 & 38 (GF),Leboh Setaka,Taman Chi Liung,42100 Klang,Selangor Darul Ehsan.",3.02357,101.43288,Taman Chi Liung,"['Long Farm Meat @ Taman Chi Liung', 'Happy Land Kopitiam']"
99speedmart,convenience_store,"99SpeedMart @PJ, Sec 14","No: 17 (GF),Jalan 14/20,Seksyen 14,46100 Petaling Jaya,Selangor Darul Ehsan.",3.10954,101.63629,"PJ, Sec 14","['Klinik Pergigian Loo & Foo', 'Healthland', 'Singwa Watch']"
99speedmart,convenience_store,99SpeedMart @Pekan Sepang,"Lot 1 & 2 (GF),Jalan Besar Pekan Sepang,43900 Sepang,Selangor Darul Ehsan.",2.69057,101.75110,Pekan Sepang,"['Balai Bomba Sepang', 'Pejabat Pos Sepang', '大源茶室']"
99speedmart,convenience_store,99SpeedMart @Taman Saujana Putra,"No: 18 & 20 (GF),Jalan SPU 2,Taman Saujana Putra,42610 Jenjarom,Selangor Daul Ehsan.",2.95167,101.58237,Taman Saujana Putra,"[""Domino's Pizza"", '7-Eleven', ""D'Binjai Vape House""]"
99speedmart,convenience_store,99SpeedMart @Shah Alam Sek 24,"No: 1 (GF),Jalan Kangkung Puteri 24/7,Seksyen 24,42450 Shah Alam,Selangor Darul Ehsan.",3.04299,101.52301,Shah Alam Sek 24,"['Kedai Dobi CleanPro Express', 'Restoran Aida Tomyam Seksyen 24']"
99speedmart,convenience_store,99SpeedMart @Putera Avenue,"No: 21 & 23 (GF),Jalan Kebun Nenas 4A/KS 8,Bandar Putera 2,41200 Klang,Selangor Darul Ehsan.",2.97911,101.50132,Putera Avenue,"['Az-Zain Bandar Putera 2', 'Habib Restoran Makanan Laut', 'Splash Carwash Bandar Putera 2']"
99speedmart,convenience_store,99SpeedMart @Klang Sentral,"No: 26 & 28 (GF),Jalan Klang Sentral 3/KU 5,Taman Klang Sentral,41050 Klang,Selangor Darul Ehsan.",3.11081,101.43823,Klang Sentral,"['Sugu Restaurant', 'Bintang Bistro']"
99speedmart,convenience_store,99SpeedMart @Dataran C180,"No: 28 & 29(G), Dataran C180, 43200 Cheras, Selangor Darul Ehsan.",3.03593,101.76571,Dataran C180,"['Real Korea C180', 'Super Junior Family Karaoke', 'K-PORK Korean Restaurant']"
